PROPERTY: Processing method,PROPERTY: BCC/FCC/other,PROPERTY: Type of test,PROPERTY: YS (MPa),PROPERTY: Elongation (%),MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
CAST,BCC,C,1512.0,12.0,22.0,73.0,51.0,48.333333333333336,16.111111111111114,22.0,43.0,50.0,7.0,46.166666666666664,2.1666666666666665,43.0,47.867,180.94788,133.08088,114.56587666666667,43.43537555555556,47.867,1941.0,3290.0,1349.0,2585.1666666666665,393.5,1941.0,4.0,6.0,2.0,4.666666666666667,0.6666666666666666,4.0,4.0,6.0,2.0,5.166666666666667,0.5555555555555557,4.0,154.0,175.0,21.0,166.33333333333334,7.0,154.0,1.3,2.16,0.8600000000000001,1.571666666666667,0.20555555555555569,1.3,1.0,2.0,1.0,1.6666666666666667,0.44444444444444436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.0,2.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,4.0,19.0,15.0,9.333333333333334,6.111111111111112,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.333333333333333,0.6666666666666666,6.0,15.69,23.195,7.505000000000001,19.0125,2.456666666666666,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.75555555555e-06,6.25925925925e-06,0.0,194.0,229.0,35.0,211.5,17.5,194.0
CAST,BCC,C,1524.0,16.0,40.0,73.0,33.0,53.6,15.12,40.0,44.0,50.0,6.0,46.8,1.8400000000000005,44.0,91.224,180.94788,89.72388,127.905652,41.4506304,91.224,2128.0,3290.0,1162.0,2714.0,317.6,2128.0,4.0,6.0,2.0,4.8,0.64,4.0,5.0,6.0,1.0,5.4,0.4800000000000001,5.0,154.0,175.0,21.0,167.6,6.880000000000001,154.0,1.3,2.16,0.8600000000000001,1.578,0.24160000000000004,1.3,1.0,2.0,1.0,1.6,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.04,2.0,0.0,14.0,14.0,5.6,6.720000000000001,0.0,4.0,19.0,15.0,10.4,6.4799999999999995,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.8,1.04,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.2,0.64,6.0,15.69,23.195,7.505000000000001,19.476999999999997,2.576399999999999,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,215.0,16.8,194.0
ANNEAL,BCC,C,1575.0,9.0,22.0,72.0,50.0,43.4,11.44,22.0,43.0,50.0,7.0,45.8,2.1599999999999993,43.0,47.867,178.49,130.62300000000002,101.28947600000001,30.88020960000001,47.867,1941.0,2896.0,955.0,2444.2,327.76000000000005,1941.0,4.0,6.0,2.0,4.6,0.72,4.0,4.0,6.0,2.0,5.0,0.4,4.0,154.0,175.0,21.0,165.6,7.519999999999999,154.0,1.3,2.16,0.8600000000000001,1.586,0.23520000000000002,1.3,1.0,2.0,1.0,1.6,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.2,2.0,0.0,14.0,14.0,2.8,4.48,0.0,4.0,18.0,14.0,7.4,4.24,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.0,1.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.4,0.72,6.0,15.69,23.195,7.505000000000001,19.191000000000003,2.8052,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,194.0,229.0,35.0,208.0,16.8,194.0
CAST,BCC,C,1591.0,15.0,22.0,72.0,50.0,43.4,11.44,22.0,43.0,50.0,7.0,45.8,2.1599999999999993,43.0,47.867,178.49,130.62300000000002,101.28947600000001,30.88020960000001,47.867,1941.0,2896.0,955.0,2444.2,327.76000000000005,1941.0,4.0,6.0,2.0,4.6,0.72,4.0,4.0,6.0,2.0,5.0,0.4,4.0,154.0,175.0,21.0,165.6,7.519999999999999,154.0,1.3,2.16,0.8600000000000001,1.586,0.23520000000000002,1.3,1.0,2.0,1.0,1.6,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.2,2.0,0.0,14.0,14.0,2.8,4.48,0.0,4.0,18.0,14.0,7.4,4.24,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.0,1.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.4,0.72,6.0,15.69,23.195,7.505000000000001,19.191000000000003,2.8052,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,194.0,229.0,35.0,208.0,16.8,194.0
CAST,BCC,C,1600.0,4.0,22.0,73.0,51.0,49.8,18.16,22.0,43.0,50.0,7.0,46.0,2.4,43.0,47.867,180.94788,133.08088,118.897776,48.656931199999995,47.867,1941.0,3290.0,1349.0,2552.2,432.64,1941.0,4.0,6.0,2.0,4.6,0.72,4.0,4.0,6.0,2.0,5.2,0.64,4.0,154.0,175.0,21.0,166.8,7.839999999999998,154.0,1.3,2.16,0.8600000000000001,1.566,0.23760000000000003,1.3,1.0,2.0,1.0,1.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,0.0,14.0,14.0,5.6,6.720000000000001,0.0,4.0,19.0,15.0,10.2,6.640000000000001,4.0,0.0,1.0,1.0,0.2,0.31999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.2,0.96,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.4,0.72,6.0,15.69,23.195,7.505000000000001,19.179000000000002,2.8148,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,194.0,229.0,35.0,208.0,16.8,194.0
CAST,other,C,1399.0,11.0,14.0,72.0,58.0,36.666666666666664,17.629629629629626,22.0,43.0,78.0,35.0,48.888888888888886,6.4691358024691334,43.0,28.0855,178.49,150.4045,85.38836222222224,44.719846913580255,47.867,1687.0,2750.0,1063.0,2271.8888888888887,316.5432098765432,1941.0,4.0,14.0,10.0,5.555555555555555,1.8765432098765429,4.0,3.0,6.0,3.0,4.555555555555555,0.8395061728395061,4.0,111.0,175.0,64.0,157.22222222222223,12.148148148148145,153.0,1.3,1.9,0.5999999999999999,1.56,0.12444444444444441,1.3,1.0,2.0,1.0,1.7777777777777777,0.34567901234567905,1.0,0.0,2.0,2.0,0.2222222222222222,0.3950617283950617,0.0,0.0,4.0,4.0,2.4444444444444446,0.9382716049382717,2.0,0.0,14.0,14.0,3.111111111111111,4.839506172839506,0.0,4.0,18.0,14.0,7.555555555555555,4.641975308641976,4.0,0.0,1.0,1.0,0.2222222222222222,0.34567901234567905,0.0,0.0,4.0,4.0,0.4444444444444444,0.7901234567901234,0.0,0.0,8.0,8.0,6.444444444444445,1.6296296296296295,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,7.111111111111111,0.7901234567901234,7.0,13.01,22.2,9.19,17.844444444444445,2.661728395061728,13.01,0.0,0.773,0.773,0.08588888888888889,0.15269135802469136,0.0,0.0,2.25333333333e-05,2.25333333333e-05,5.0074074074e-06,7.789300411511112e-06,0.0,194.0,229.0,35.0,213.22222222222223,17.086419753086417,194.0
ANNEAL,other,C,1483.0,9.5,14.0,72.0,58.0,37.27272727272727,14.97520661157025,22.0,43.0,78.0,35.0,48.0,5.454545454545454,43.0,28.0855,178.49,150.4045,86.44938727272728,37.55353388429753,47.867,1687.0,2750.0,1063.0,2245.7272727272725,278.01652892561975,1941.0,4.0,14.0,10.0,5.2727272727272725,1.586776859504132,4.0,3.0,6.0,3.0,4.636363636363637,0.7603305785123967,4.0,111.0,175.0,64.0,160.45454545454547,11.867768595041321,153.0,1.3,1.9,0.5999999999999999,1.5181818181818185,0.1477685950413222,1.3,1.0,2.0,1.0,1.8181818181818181,0.2975206611570248,1.0,0.0,2.0,2.0,0.18181818181818182,0.3305785123966942,0.0,0.0,4.0,4.0,2.3636363636363638,0.8264462809917354,2.0,0.0,14.0,14.0,2.5454545454545454,4.165289256198348,0.0,4.0,18.0,14.0,6.909090909090909,4.033057851239669,4.0,0.0,1.0,1.0,0.18181818181818182,0.2975206611570248,0.0,0.0,4.0,4.0,0.36363636363636365,0.6611570247933884,0.0,0.0,8.0,8.0,6.7272727272727275,1.4876033057851237,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,7.2727272727272725,0.793388429752066,7.0,13.01,23.195,10.185,18.817272727272726,3.1170247933884294,13.01,0.0,0.773,0.773,0.07027272727272728,0.12776859504132232,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.0969696969636364e-06,6.704132231395042e-06,0.0,194.0,229.0,35.0,209.72727272727272,17.15702479338843,194.0
CAST,other,C,1540.0,16.8,14.0,72.0,58.0,37.27272727272727,14.97520661157025,22.0,43.0,78.0,35.0,48.0,5.454545454545454,43.0,28.0855,178.49,150.4045,86.44938727272728,37.55353388429753,47.867,1687.0,2750.0,1063.0,2245.7272727272725,278.01652892561975,1941.0,4.0,14.0,10.0,5.2727272727272725,1.586776859504132,4.0,3.0,6.0,3.0,4.636363636363637,0.7603305785123967,4.0,111.0,175.0,64.0,160.45454545454547,11.867768595041321,153.0,1.3,1.9,0.5999999999999999,1.5181818181818185,0.1477685950413222,1.3,1.0,2.0,1.0,1.8181818181818181,0.2975206611570248,1.0,0.0,2.0,2.0,0.18181818181818182,0.3305785123966942,0.0,0.0,4.0,4.0,2.3636363636363638,0.8264462809917354,2.0,0.0,14.0,14.0,2.5454545454545454,4.165289256198348,0.0,4.0,18.0,14.0,6.909090909090909,4.033057851239669,4.0,0.0,1.0,1.0,0.18181818181818182,0.2975206611570248,0.0,0.0,4.0,4.0,0.36363636363636365,0.6611570247933884,0.0,0.0,8.0,8.0,6.7272727272727275,1.4876033057851237,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,7.2727272727272725,0.793388429752066,7.0,13.01,23.195,10.185,18.817272727272726,3.1170247933884294,13.01,0.0,0.773,0.773,0.07027272727272728,0.12776859504132232,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.0969696969636364e-06,6.704132231395042e-06,0.0,194.0,229.0,35.0,209.72727272727272,17.15702479338843,194.0
CAST,other,C,1550.0,26.3,22.0,74.0,52.0,53.666666666666664,19.333333333333332,22.0,43.0,51.0,8.0,46.333333333333336,2.3333333333333335,43.0,47.867,183.84,135.973,129.21254333333334,51.88008333333334,47.867,1941.0,3695.0,1754.0,2718.3333333333335,526.6666666666666,1941.0,4.0,6.0,2.0,4.666666666666667,0.6666666666666666,4.0,4.0,6.0,2.0,5.333333333333333,0.6666666666666666,4.0,160.0,175.0,15.0,167.66666666666666,5.666666666666667,160.0,1.3,2.36,1.0599999999999998,1.6050000000000002,0.25166666666666676,1.3,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.8333333333333335,0.8333333333333334,2.0,0.0,14.0,14.0,7.0,7.0,0.0,4.0,20.0,16.0,11.666666666666666,7.333333333333333,4.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.166666666666667,0.8333333333333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.333333333333333,0.6666666666666666,6.0,16.05,23.195,7.145,19.0725,2.4166666666666665,16.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.75555555555e-06,6.259259259250002e-06,0.0,194.0,229.0,35.0,211.5,17.5,194.0
CAST,BCC,C,970.75,50.0,22.0,73.0,51.0,49.6,18.32,22.0,43.0,48.0,5.0,45.4,1.6799999999999997,43.0,47.867,180.94788,133.08088,118.28705200000002,49.1455104,47.867,1941.0,3290.0,1349.0,2523.0,397.6,1941.0,4.0,5.0,1.0,4.4,0.4800000000000001,4.0,4.0,6.0,2.0,5.2,0.64,4.0,160.0,175.0,15.0,168.8,5.439999999999998,160.0,1.3,1.6,0.30000000000000004,1.4540000000000002,0.11119999999999997,1.3,1.0,2.0,1.0,1.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6,0.72,2.0,0.0,14.0,14.0,5.6,6.720000000000001,0.0,4.0,19.0,15.0,10.0,6.8,4.0,0.0,1.0,1.0,0.2,0.31999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.4,0.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.6,0.4800000000000001,7.0,16.69,23.195,6.504999999999999,19.677,2.4163999999999994,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,194.0,229.0,35.0,208.0,16.8,194.0
CAST,BCC,T,886.6,12.3,22.0,73.0,51.0,49.6,18.32,22.0,43.0,48.0,5.0,45.4,1.6799999999999997,43.0,47.867,180.94788,133.08088,118.28705200000002,49.1455104,47.867,1941.0,3290.0,1349.0,2523.0,397.6,1941.0,4.0,5.0,1.0,4.4,0.4800000000000001,4.0,4.0,6.0,2.0,5.2,0.64,4.0,160.0,175.0,15.0,168.8,5.439999999999998,160.0,1.3,1.6,0.30000000000000004,1.4540000000000002,0.11119999999999997,1.3,1.0,2.0,1.0,1.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6,0.72,2.0,0.0,14.0,14.0,5.6,6.720000000000001,0.0,4.0,19.0,15.0,10.0,6.8,4.0,0.0,1.0,1.0,0.2,0.31999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.4,0.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.6,0.4800000000000001,7.0,16.69,23.195,6.504999999999999,19.677,2.4163999999999994,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,194.0,229.0,35.0,208.0,16.8,194.0
OTHER,BCC,C,929.0,50.0,22.0,73.0,51.0,49.6,18.32,22.0,43.0,48.0,5.0,45.4,1.6799999999999997,43.0,47.867,180.94788,133.08088,118.28705200000002,49.1455104,47.867,1941.0,3290.0,1349.0,2523.0,397.6,1941.0,4.0,5.0,1.0,4.4,0.4800000000000001,4.0,4.0,6.0,2.0,5.2,0.64,4.0,160.0,175.0,15.0,168.8,5.439999999999998,160.0,1.3,1.6,0.30000000000000004,1.4540000000000002,0.11119999999999997,1.3,1.0,2.0,1.0,1.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6,0.72,2.0,0.0,14.0,14.0,5.6,6.720000000000001,0.0,4.0,19.0,15.0,10.0,6.8,4.0,0.0,1.0,1.0,0.2,0.31999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.4,0.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.6,0.4800000000000001,7.0,16.69,23.195,6.504999999999999,19.677,2.4163999999999994,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,194.0,229.0,35.0,208.0,16.8,194.0
OTHER,BCC,T,1236.888888888889,7.9,22.0,73.0,51.0,49.6,18.32,22.0,43.0,48.0,5.0,45.4,1.6799999999999997,43.0,47.867,180.94788,133.08088,118.28705200000002,49.1455104,47.867,1941.0,3290.0,1349.0,2523.0,397.6,1941.0,4.0,5.0,1.0,4.4,0.4800000000000001,4.0,4.0,6.0,2.0,5.2,0.64,4.0,160.0,175.0,15.0,168.8,5.439999999999998,160.0,1.3,1.6,0.30000000000000004,1.4540000000000002,0.11119999999999997,1.3,1.0,2.0,1.0,1.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6,0.72,2.0,0.0,14.0,14.0,5.6,6.720000000000001,0.0,4.0,19.0,15.0,10.0,6.8,4.0,0.0,1.0,1.0,0.2,0.31999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.4,0.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.6,0.4800000000000001,7.0,16.69,23.195,6.504999999999999,19.677,2.4163999999999994,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,194.0,229.0,35.0,208.0,16.8,194.0
OTHER,other,T,1157.5,3.35,22.0,73.0,51.0,49.6,18.32,22.0,43.0,48.0,5.0,45.4,1.6799999999999997,43.0,47.867,180.94788,133.08088,118.28705200000002,49.1455104,47.867,1941.0,3290.0,1349.0,2523.0,397.6,1941.0,4.0,5.0,1.0,4.4,0.4800000000000001,4.0,4.0,6.0,2.0,5.2,0.64,4.0,160.0,175.0,15.0,168.8,5.439999999999998,160.0,1.3,1.6,0.30000000000000004,1.4540000000000002,0.11119999999999997,1.3,1.0,2.0,1.0,1.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6,0.72,2.0,0.0,14.0,14.0,5.6,6.720000000000001,0.0,4.0,19.0,15.0,10.0,6.8,4.0,0.0,1.0,1.0,0.2,0.31999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.4,0.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.6,0.4800000000000001,7.0,16.69,23.195,6.504999999999999,19.677,2.4163999999999994,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,194.0,229.0,35.0,208.0,16.8,194.0
WROUGHT,BCC,T,988.3,10.45,22.0,73.0,51.0,49.6,18.32,22.0,43.0,48.0,5.0,45.4,1.6799999999999997,43.0,47.867,180.94788,133.08088,118.28705200000002,49.1455104,47.867,1941.0,3290.0,1349.0,2523.0,397.6,1941.0,4.0,5.0,1.0,4.4,0.4800000000000001,4.0,4.0,6.0,2.0,5.2,0.64,4.0,160.0,175.0,15.0,168.8,5.439999999999998,160.0,1.3,1.6,0.30000000000000004,1.4540000000000002,0.11119999999999997,1.3,1.0,2.0,1.0,1.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6,0.72,2.0,0.0,14.0,14.0,5.6,6.720000000000001,0.0,4.0,19.0,15.0,10.0,6.8,4.0,0.0,1.0,1.0,0.2,0.31999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.4,0.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.6,0.4800000000000001,7.0,16.69,23.195,6.504999999999999,19.677,2.4163999999999994,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,194.0,229.0,35.0,208.0,16.8,194.0
ANNEAL,other,C,2095.0,1.925,40.0,73.0,33.0,56.5,16.0,40.0,44.0,48.0,4.0,46.0,1.5,44.0,91.224,180.94788,89.72388,135.892065,43.826875,91.224,2128.0,3290.0,1162.0,2668.5,351.5,2128.0,4.0,5.0,1.0,4.5,0.5,4.0,5.0,6.0,1.0,5.5,0.5,5.0,164.0,175.0,11.0,171.0,4.0,164.0,1.3,1.6,0.30000000000000004,1.4325,0.1175,1.3,1.0,2.0,1.0,1.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.75,0.75,2.0,0.0,14.0,14.0,7.0,7.0,0.0,4.0,19.0,15.0,11.5,7.0,4.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.25,0.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.5,0.5,7.0,18.12,23.195,5.074999999999999,20.42375,2.2737499999999997,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,211.5,17.5,194.0
CAST,BCC,C,1315.0,21.6,40.0,73.0,33.0,56.5,16.0,40.0,44.0,48.0,4.0,46.0,1.5,44.0,91.224,180.94788,89.72388,135.892065,43.826875,91.224,2128.0,3290.0,1162.0,2668.5,351.5,2128.0,4.0,5.0,1.0,4.5,0.5,4.0,5.0,6.0,1.0,5.5,0.5,5.0,164.0,175.0,11.0,171.0,4.0,164.0,1.3,1.6,0.30000000000000004,1.4325,0.1175,1.3,1.0,2.0,1.0,1.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.75,0.75,2.0,0.0,14.0,14.0,7.0,7.0,0.0,4.0,19.0,15.0,11.5,7.0,4.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.25,0.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.5,0.5,7.0,18.12,23.195,5.074999999999999,20.42375,2.2737499999999997,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,211.5,17.5,194.0
ANNEAL,BCC,C,1171.0,30.0,22.0,72.0,50.0,39.6,13.680000000000001,22.0,43.0,47.0,4.0,45.0,1.2,43.0,47.867,178.49,130.62300000000002,92.28577600000001,34.7299312,47.867,1941.0,2750.0,809.0,2301.6,261.12,1941.0,4.0,5.0,1.0,4.4,0.4800000000000001,4.0,4.0,6.0,2.0,4.8,0.64,4.0,153.0,175.0,22.0,165.4,7.6800000000000015,153.0,1.3,1.63,0.32999999999999985,1.48,0.13199999999999998,1.3,1.0,2.0,1.0,1.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6,0.72,2.0,0.0,14.0,14.0,2.8,4.48,0.0,4.0,18.0,14.0,7.2,4.319999999999999,4.0,0.0,1.0,1.0,0.2,0.31999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.4,0.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.6,0.4800000000000001,7.0,13.01,23.195,10.185,18.655,3.2340000000000004,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,194.0,229.0,35.0,208.0,16.8,194.0
