Crystallinity,Temperature (K),log Resistivity,Power factor (W*m/K^2),ZT,Thermal conductivity (W/(m*K)),Seebeck coefficient (uV/K),MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
polycrystalline,700.0000673,-2.419987887,0.00188,0.403854651,3.25,-267.0,12.0,14.0,2.0,12.666666666666666,0.8888888888888887,12.0,68.0,78.0,10.0,71.33333333333333,4.444444444444443,68.0,24.305,28.0855,3.7805,25.565166666666666,1.6802222222222223,24.305,923.0,1687.0,764.0,1177.6666666666667,339.5555555555556,923.0,2.0,14.0,12.0,6.0,5.333333333333333,2.0,3.0,3.0,0.0,3.0,0.0,3.0,111.0,141.0,30.0,131.0,13.333333333333334,141.0,1.31,1.9,0.5899999999999999,1.5066666666666666,0.26222222222222213,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,20.44,22.89,2.4499999999999993,22.073333333333334,1.0888888888888886,22.89,0.0,0.773,0.773,0.25766666666666665,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,205.0,14.666666666666666,194.0
polycrystalline,400.0006746,-2.357021358,4.62e-05,0.01211792,1.524264065,-45.05,8.0,67.0,59.0,16.619999999999997,10.344,8.0,7.0,87.0,80.0,65.56,25.727999999999998,87.0,15.9994,164.93032,148.93092,36.0939882,24.11350584,15.9994,54.8,1747.0,1692.2,597.6,651.36,54.8,2.0,16.0,14.0,11.459999999999999,5.448,16.0,2.0,6.0,4.0,2.92,1.1039999999999999,2.0,66.0,192.0,126.0,103.55999999999999,45.071999999999996,66.0,1.0,3.44,2.44,2.5878,1.0226399999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,11.0,11.0,0.6599999999999999,1.2407999999999997,0.0,2.0,13.0,11.0,6.0600000000000005,1.2088,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,3.0,3.0,0.18,0.3384,0.0,0.0,5.0,5.0,2.38,1.1223999999999998,2.0,9.105,37.77,28.665000000000003,14.692317241378001,8.386673103444801,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,225.0,213.0,93.74,98.088,12.0
polycrystalline,1000.00057,-2.148514165,0.000259,0.158857,1.629157717,-135.59,8.0,39.0,31.0,14.180000000000001,7.416000000000001,8.0,7.0,87.0,80.0,64.1,27.48,87.0,15.9994,88.90585,72.90645,29.579406,16.296007200000002,15.9994,54.8,1799.0,1744.2,573.36,622.272,54.8,2.0,16.0,14.0,11.42,5.496,16.0,2.0,5.0,3.0,2.82,0.984,2.0,66.0,190.0,124.0,102.88,44.256,66.0,1.0,3.44,2.44,2.5784,1.03392,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.02,1.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.42,1.328,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.1800000000000002,1.8408000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.38,1.3127999999999997,2.0,9.105,37.77,28.665000000000003,15.006417241380001,8.889233103448001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,225.0,213.0,94.97999999999999,99.576,12.0
polycrystalline,300.0004104,-1.351188362,0.000175,0.054916687,0.956,279.207,24.0,47.0,23.0,34.75,6.125,34.0,49.0,89.0,40.0,73.0,16.0,89.0,51.9961,107.8682,55.8721,79.44607500000001,14.211062500000008,78.96,494.0,2180.0,1686.0,1100.7325,606.7325000000001,494.0,6.0,16.0,10.0,12.25,3.75,16.0,4.0,5.0,1.0,4.25,0.375,4.0,120.0,145.0,25.0,131.0,11.0,120.0,1.66,2.55,0.8899999999999999,2.1725,0.37749999999999995,2.55,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,5.0,10.0,5.0,8.75,1.875,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,12.25,3.75,16.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.75,1.625,2.0,11.19,25.92,14.730000000000002,19.84,6.080000000000002,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,120.5,106.5,14.0
polycrystalline,300.0007381,-0.604016982,1.94e-06,0.000528343,1.1,69.4361,8.0,62.0,54.0,26.73333333333333,19.984444444444442,8.0,7.0,87.0,80.0,59.03333333333333,27.96666666666667,87.0,15.9994,150.36,134.3606,61.761940833333334,50.205566861111116,15.9994,54.8,1519.0,1464.2,717.4,662.6,54.8,2.0,16.0,14.0,10.116666666666667,5.883333333333333,16.0,2.0,6.0,4.0,3.5666666666666664,1.5666666666666664,2.0,66.0,198.0,132.0,121.06666666666666,55.06666666666666,66.0,1.0,3.44,2.44,2.359833333333333,1.0801666666666667,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,6.0,6.0,1.7,2.4366666666666665,0.0,2.0,8.0,6.0,6.533333333333334,0.9866666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,8.0,8.0,2.2666666666666666,3.2488888888888887,0.0,0.0,8.0,8.0,4.1000000000000005,2.51,2.0,9.105,37.77,28.665000000000003,17.60409770115,10.871268199233333,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,5.1686781609166664e-05,8.614463601527778e-05,0.0,12.0,225.0,213.0,100.45,88.45,12.0
single crystal,1000.000737,-2.894135712,0.00215,0.948261434,2.27167,165.79,32.0,52.0,20.0,44.21739130434783,9.030245746691872,52.0,65.0,90.0,25.0,83.97826086956522,6.1550094517958405,90.0,72.64,127.6,54.959999999999994,105.6209695652174,24.377238374291114,127.6,722.66,1234.93,512.2700000000001,948.5023913043478,231.67574669187152,722.66,11.0,16.0,5.0,14.869565217391303,1.1474480151228736,16.0,4.0,5.0,1.0,4.630434782608696,0.4659735349716445,5.0,120.0,145.0,25.0,131.86956521739128,8.773156899810969,138.0,1.93,2.1,0.17000000000000015,2.052391304347826,0.04760869565217406,2.1,1.0,2.0,1.0,1.9347826086956523,0.12192816635160666,2.0,0.0,4.0,4.0,2.9347826086956523,1.0737240075614367,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,14.869565217391303,1.1474480151228736,16.0,0.0,1.0,1.0,0.06521739130434782,0.12192816635160682,0.0,0.0,4.0,4.0,2.673913043478261,1.0226843100189036,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.739130434782609,0.9659735349716446,2.0,16.33,34.7633333333,18.4333333333,29.006775362302175,6.089587271567106,34.7633333333,0.0,0.464,0.464,0.3735434782608696,0.09744612476370512,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,184.6521739130435,35.08506616257089,152.0
polycrystalline,700.0009604,-3.056562371,0.000259,0.077021527,2.3532,47.6766,16.0,42.0,26.0,26.96078431372549,11.795463283352555,16.0,50.0,88.0,38.0,70.0392156862745,18.78251954376522,88.0,32.065,95.96,63.894999999999996,59.065324084967315,28.93700071767269,32.065,388.36,2896.0,2507.64,1467.8156862745097,1128.8425477380495,388.36,6.0,16.0,10.0,11.313725490196077,4.900679225938742,16.0,3.0,5.0,2.0,3.869281045751634,0.9090520739886369,3.0,105.0,154.0,49.0,127.10457516339869,23.11589559571105,105.0,1.55,2.58,1.03,2.327777777777778,0.26376180101670293,2.58,1.0,2.0,1.0,1.607843137254902,0.4767397154940407,2.0,0.0,4.0,4.0,2.0915032679738563,1.9958135759750524,4.0,0.0,5.0,5.0,2.3856209150326797,2.4947669699688158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.084967320261438,0.15549574949805603,6.0,0.0,1.0,1.0,0.39215686274509803,0.47673971549404076,0.0,0.0,2.0,2.0,1.0457516339869282,0.9979067879875262,2.0,0.0,5.0,5.0,2.3856209150326797,2.4947669699688158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.8235294117647056,1.9069588619761628,2.0,10.4875862069,25.786875,15.299288793099999,20.527376605815032,5.5001290396705524,25.786875,0.0,2.202,2.202,1.1513725490196078,1.0986953735742662,2.202,0.0,0.000310120689655,0.000310120689655,2.6350123957614376e-05,4.8222449072758336e-05,0.0,70.0,229.0,159.0,144.84313725490196,78.26733307702166,70.0
polycrystalline,300.0000029,-2.823908741,0.000459,0.046234899,2.98,-83.0,12.0,83.0,71.0,15.516556291390728,5.260295601070128,12.0,68.0,86.0,18.0,71.56291390728477,4.719091267926845,68.0,24.305,208.9804,184.6754,32.68109536423841,12.920230428489976,24.305,544.4,1687.0,1142.6,1110.4794701986755,255.8149203982281,923.0,2.0,15.0,13.0,6.059602649006623,5.376957151002148,2.0,3.0,6.0,3.0,3.1523178807947017,0.26226919871935417,3.0,111.0,148.0,37.0,132.3046357615894,11.72492434542345,141.0,1.31,2.02,0.71,1.524635761589404,0.2842857769396078,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.6821192052980133,0.9034691460900838,0.0,0.0,10.0,10.0,1.390728476821192,2.394631814394106,0.0,0.0,14.0,14.0,0.09271523178807947,0.18420244726108503,0.0,2.0,29.0,27.0,4.1655629139072845,2.9340818385158545,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.344370860927152,1.7806236568571554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.344370860927152,1.7806236568571554,0.0,20.44,32.95,12.510000000000002,22.48509933774835,0.8126222534099358,22.89,0.0,0.773,0.773,0.2043046357615894,0.273308188237358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,203.45695364238412,15.061620104381392,194.0
single crystal,1000.000656,-2.76700389,0.00118,0.736780716,1.6,-141.98,31.0,56.0,25.0,35.25925925925926,6.145404663923182,32.0,9.0,79.0,70.0,67.14814814814815,17.229080932784633,79.0,69.723,137.327,67.604,81.35896296296296,16.58312208504801,72.64,302.91,1211.4,908.49,910.8992592592592,360.2899314128944,1211.4,2.0,14.0,12.0,11.925925925925926,2.941015089163238,14.0,4.0,6.0,2.0,4.296296296296297,0.5048010973936903,4.0,120.0,215.0,95.0,134.66666666666666,23.802469135802465,120.0,0.89,2.01,1.1199999999999997,1.7848148148148146,0.2651303155006859,2.01,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.4074074074074074,0.6584362139917695,2.0,0.0,10.0,10.0,8.518518518518519,2.5240054869684494,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,11.925925925925926,2.941015089163238,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.7037037037037037,1.0973936899862824,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.7037037037037037,1.0973936899862824,4.0,18.8575,63.59,44.7325,27.788703703703707,10.607791495198907,23.005,0.0,0.383,0.383,0.2127777777777778,0.18913580246913583,0.383,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,177.88888888888889,67.48971193415639,225.0
polycrystalline,700.0000335,-2.641859483,0.0034,1.181566055,2.014,-278.47,27.0,51.0,24.0,45.07361963190184,8.870488162896608,51.0,58.0,85.0,27.0,78.19018404907975,10.02672287252061,85.0,58.933195,121.76,62.82680500000001,106.21461226993866,23.205603568068053,121.76,429.75,1768.0,1338.25,1107.1340490797545,324.3513869547216,903.78,9.0,15.0,6.0,13.490797546012269,2.2221385825586215,15.0,4.0,5.0,1.0,4.754601226993865,0.37035643042643696,5.0,126.0,142.0,16.0,135.86503067484662,4.841732846550492,139.0,1.78,2.05,0.2699999999999998,2.0033128834355827,0.0687417667206142,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.2269938650306744,1.138168542286123,3.0,7.0,10.0,3.0,9.263803680981594,1.111069291279311,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,6.0,13.490797546012269,2.2221385825586215,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.3006134969325154,1.1291354586171853,3.0,0.0,3.0,3.0,0.7361963190184049,1.1110692912793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.03680981595092,0.07226466935149967,3.0,10.245,31.56,21.314999999999998,26.19496932515337,7.899431668485831,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.37999293251533744,0.5734862662501411,0.0,139.0,194.0,55.0,172.37423312883433,10.613873311001532,166.0
polycrystalline,400.0003111,-3.117247844,0.00135,0.160340956,3.36,-101.4,8.0,57.0,49.0,18.26,12.312000000000001,8.0,8.0,87.0,79.0,62.56,29.327999999999996,87.0,15.9994,138.90547,122.90607000000001,40.7051694,29.64692328,15.9994,54.8,1941.0,1886.2,630.94,691.368,54.8,2.0,16.0,14.0,10.82,6.215999999999999,16.0,2.0,6.0,4.0,3.08,1.296,2.0,66.0,215.0,149.0,112.04,55.248000000000005,66.0,0.89,3.44,2.55,2.5614,1.05432,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.42000000000000004,0.6552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.82,1.416,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.78,2.7768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.98,2.2487999999999997,2.0,9.105,63.59,54.485,19.86195,14.177119999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.2106666666559985e-06,0.0,12.0,229.0,217.0,90.62,94.34400000000001,12.0
polycrystalline,1000.000922,-2.601365675,0.00316,0.862981105,3.66568,-281.446,14.0,32.0,18.0,17.585700000000003,5.734008540000002,14.0,78.0,83.0,5.0,78.22640000000001,0.36024768000000734,78.0,28.0855,72.64,44.554500000000004,36.963275491000005,14.192201009680204,28.0855,317.3,1687.0,1369.7,1584.8698100000001,162.5095583279999,1687.0,14.0,15.0,1.0,14.0055,0.010939499999999621,14.0,3.0,4.0,1.0,3.1989000000000005,0.3186775800000004,3.0,107.0,120.0,13.0,112.7681,2.8768498200000026,111.0,1.9,2.19,0.29000000000000004,1.9234740000000001,0.037351828800000104,1.9,2.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0055000000000005,0.010939500000000501,2.0,0.0,10.0,10.0,1.989,3.1867758000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,5.9945,3.184587900000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.9945000000000004,0.010939499999999621,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.9945000000000004,0.010939499999999621,4.0,20.44,23.005,2.5649999999999977,20.961894809523603,0.8304390209139529,20.44,0.383,1.625,1.242,0.7001150000000002,0.12614834699999994,0.773,0.0,0.0,0.0,0.0,0.0,0.0,2.0,227.0,225.0,225.36470000000003,2.602089359999984,227.0
polycrystalline,400.0004239,-3.142667504,7.83e-06,0.00080099,3.91172,7.50989,42.0,52.0,10.0,47.714285714285715,4.8979591836734695,52.0,50.0,90.0,40.0,72.85714285714286,19.591836734693878,90.0,95.96,127.6,31.64,114.03999999999999,15.497142857142858,127.6,722.66,2896.0,2173.34,1654.0914285714284,1064.4930612244898,722.66,6.0,16.0,10.0,11.714285714285714,4.8979591836734695,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,154.0,16.0,144.85714285714286,7.836734693877552,138.0,2.1,2.16,0.06000000000000005,2.125714285714286,0.029387755102040853,2.1,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,5.0,10.0,5.0,7.857142857142857,2.4489795918367347,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,11.714285714285714,4.8979591836734695,16.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,5.0,5.0,2.142857142857143,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.7142857142857144,1.959183673469388,2.0,15.69,34.7633333333,19.0733333333,26.58904761902857,9.342040816310202,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,185.0,37.714285714285715,152.0
polycrystalline,400.0000826,-3.229884705,0.000369,0.057160606,2.58,-46.6,51.0,57.0,6.0,54.114285714285714,2.473469387755102,52.0,13.0,90.0,77.0,56.857142857142854,37.59183673469388,90.0,121.76,138.90547,17.145470000000003,132.27834428571427,5.6803934693877585,127.6,722.66,1193.0,470.34000000000003,929.4091428571429,225.9350204081633,722.66,3.0,16.0,13.0,10.4,6.342857142857143,16.0,5.0,6.0,1.0,5.428571428571429,0.489795918367347,5.0,138.0,207.0,69.0,167.6,33.77142857142857,138.0,1.1,2.1,1.0,1.67,0.4885714285714286,2.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.257142857142857,1.9346938775510207,4.0,1.0,10.0,9.0,6.142857142857143,4.408163265306123,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,10.4,6.342857142857143,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.1714285714285713,1.0040816326530613,2.0,0.0,9.0,9.0,3.857142857142857,4.408163265306122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.028571428571429,3.4040816326530607,2.0,31.56,36.8975,5.337500000000002,35.58645238093428,1.1237551020563283,34.7633333333,0.0,0.464,0.464,0.2518857142857143,0.23029551020408165,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,194.0,42.0,170.4,20.228571428571428,152.0
polycrystalline,1000.000745,-2.059999995,0.000616,0.074607606,8.25,-231.536,8.0,30.0,22.0,18.957500000000003,10.9872875,8.0,69.0,87.0,18.0,78.00999999999999,8.99,87.0,15.9994,65.38,49.380599999999994,40.5937038465,24.662364672732497,15.9994,54.8,933.47,878.6700000000001,374.341975,319.541975,54.8,12.0,16.0,4.0,14.0025,1.9975,16.0,2.0,4.0,2.0,2.9975,0.9975,2.0,66.0,122.0,56.0,93.9975,27.9975,66.0,1.61,3.44,1.8299999999999998,2.5448999999999997,0.8951,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0025,1.9975,4.0,0.0,10.0,10.0,4.975,4.999874999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,8.9775,3.0073875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0125,1.0074375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0125,1.0074375,2.0,9.105,16.48,7.375,11.5388,2.4338,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.0775,91.0775,12.0
single crystal,700.0002675,-2.63153088,0.0024,0.232283937,7.2322,-236.772,27.0,50.0,23.0,39.131147540983605,8.35259338887396,27.0,47.0,80.0,33.0,61.606557377049185,12.061273851115294,58.0,58.933195,118.71,59.776804999999996,89.67089663934426,21.163663423810803,58.933195,505.08,2750.0,2244.92,1675.8950819672132,767.7475947325989,1768.0,5.0,14.0,9.0,9.327868852459018,3.0636925557645798,9.0,4.0,5.0,1.0,4.655737704918033,0.4514915345337276,4.0,126.0,164.0,38.0,142.72131147540983,13.953238376780437,126.0,1.6,1.96,0.3599999999999999,1.8144262295081968,0.1406073636119322,1.88,1.0,2.0,1.0,1.6721311475409837,0.44074173609244827,2.0,0.0,2.0,2.0,0.6557377049180328,0.8814834721848966,0.0,4.0,10.0,6.0,7.000000000000001,1.9672131147540988,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,9.0,9.327868852459018,3.0636925557645798,9.0,0.0,1.0,1.0,0.3278688524590164,0.4407417360924483,0.0,0.0,4.0,4.0,1.3114754098360657,1.7629669443697933,0.0,0.0,6.0,6.0,3.0000000000000004,1.9672131147540985,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4.639344262295082,1.5479709755442086,3.0,10.245,33.285,23.04,20.400737704918033,8.448696586938995,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.5330802491803279,0.6991216382692825,1.5484712,141.0,229.0,88.0,188.09836065573774,30.88417092179521,194.0
polycrystalline,400.0001423,-1.079876674,0.000129,0.244800824,0.21,327.0,47.0,81.0,34.0,50.93333333333333,4.719999999999999,47.0,65.0,90.0,25.0,74.06666666666666,10.879999999999999,65.0,107.8682,204.3833,96.51509999999999,120.87980666666667,15.613927999999996,107.8682,577.0,1234.93,657.9300000000001,1020.3113333333333,257.54240000000004,1234.93,11.0,16.0,5.0,12.8,2.1600000000000006,11.0,5.0,6.0,1.0,5.066666666666666,0.12444444444444423,5.0,138.0,145.0,7.0,142.66666666666666,3.1111111111111143,145.0,1.62,2.1,0.48,1.9660000000000002,0.08933333333333346,1.93,1.0,2.0,1.0,1.4,0.4799999999999999,1.0,0.0,4.0,4.0,1.4,1.7333333333333334,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,0.9333333333333333,1.7422222222222223,0.0,11.0,27.0,16.0,13.733333333333333,3.28,11.0,0.0,1.0,1.0,0.6,0.48000000000000004,1.0,0.0,5.0,5.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6,0.7200000000000001,1.0,16.33,34.7633333333,18.4333333333,23.179777777766663,8.219733333319999,16.33,0.0,0.464,0.464,0.15466666666666667,0.20622222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,198.6,31.680000000000003,225.0
